BLOCK_GEOID20,lat,lon,poverty_rate_est,Median_Income_BG,poverty_norm,need_score,prob_old,prob_new,access_change,priority_after_move,risk_of_being_worse_off
361090007001011,42.4457375,-76.490664,63.8,-666666666,0.9368421053,0.9621052632,0,0.1792583313,0.1792583313,0.7896398791,0
361090006004031,42.4580394,-76.500614,3.4,235052,0.02857142857,0.01714285714,0,0.1802722552,0.1802722552,0.01405247563,0
361090018001029,42.3189515,-76.5368551,10.6,53477,0.1368421053,0.08221416976,0,0.1917877405,0.1917877405,0.06644649991,0
361090001002007,42.4398537,-76.5028457,16.3,36495,0.222556391,0.1336529268,0,0.213055118,0.213055118,0.1051774867,0
361090019011019,42.3797705,-76.2967289,9.7,65682,0.1233082707,0.07408654859,0,0.02043192422,0.02043192422,0.07257281784,0
361090006001006,42.4753118,-76.4867286,6.2,129256,0.07067669173,0.04246947026,0,0.133798559,0.133798559,0.03678711634,0
361090021001062,42.5100345,-76.3287521,10.1,86200,0.1293233083,0.07768326468,0,0.01984222008,0.01984222008,0.07614185625,0
361090006003010,42.4564773,-76.4875334,48.6,48850,0.7082706767,0.4250740878,0,0.1598651614,0.1598651614,0.3571195502,0
361090009001002,42.4886769,-76.5586207,14.7,52115,0.1984962406,0.1192074679,0,0.1985318626,0.1985318626,0.09554098724,0
361090022003011,42.5934857,-76.3716208,8.6,64457,0.1067669173,0.0641624713,0,0.01322377862,0.01322377862,0.06331400098,0
361090019012016,42.3842851,-76.397632,7.7,89943,0.09323308271,0.05602688434,0,0.06864611419,0.06864611419,0.05218085644,0
361090011001008,42.4362124,-76.4957328,46.4,30657,0.6751879699,0.4052353757,0,0.20160804,0.20160804,0.3235366659,0
361090020002035,42.4626491,-76.2684856,11.3,90833,0.1473684211,0.08850755353,0,0.01311812305,0.01311812305,0.08734650055,0
361090006001005,42.472067,-76.483474,6.2,129256,0.07067669173,0.04246947026,0,0.1337935702,0.1337935702,0.03678732821,0
361090019012000,42.3920616,-76.3712836,7.7,89943,0.09323308271,0.05602688434,0,0.05053059052,0.05053059052,0.05319581279,0
361090017003029,42.3910793,-76.6249189,6.1,106226,0.06917293233,0.04158102776,0,0.8552208727,0.8552208727,0.006020064912,0
361090016001060,42.5164831,-76.5774484,3.2,69946,0.02556390977,0.01543737455,0,0.1410227001,0.1410227001,0.01326035431,0
361090016003005,42.5458587,-76.6764363,10.3,53654,0.1323308271,0.07950729668,0,0.08518875526,0.08518875526,0.07273416904,0
361090022003020,42.5860239,-76.3670242,8.6,64457,0.1067669173,0.0641624713,0,0.01387762125,0.01387762125,0.06327204882,0
361090015002065,42.4824088,-76.4524742,3.2,66789,0.02556390977,0.01543926808,0,0.08959344726,0.08959344726,0.01405601083,0
361090006004021,42.4780054,-76.499844,3.4,235052,0.02857142857,0.01714285714,0,0.1469545323,0.1469545323,0.01462363659,0
361090006001020,42.4628045,-76.4914697,6.2,129256,0.07067669173,0.04246947026,0,0.1576581916,0.1576581916,0.03577381038,0
361090007003007,42.4465014,-76.5007184,8.3,69397,0.1022556391,0.06145274143,0,0.1985266851,0.1985266851,0.04925273238,0
361090007003014,42.445593,-76.4965351,8.3,69397,0.1022556391,0.06145274143,0,0.191150821,0.191150821,0.04970599945,0
361090013021008,42.4287745,-76.4704595,10.4,120395,0.1338345865,0.08036952183,0,0.156841254,0.156841254,0.06776426524,0
361090022003003,42.615343,-76.3832792,8.6,64457,0.1067669173,0.0641624713,0,0.01110341957,0.01110341957,0.06345004846,0
361090022001052,42.5952472,-76.3645735,3.6,58821,0.03157894737,0.01905306975,0,0.01222008873,0.01222008873,0.01882023955,0
361090023002015,42.6102187,-76.5295472,2.2,100688,0.01052631579,0.00639637946,0,0.02784903203,0.02784903203,0.006218246483,0
361090009002016,42.4367439,-76.5683855,4.3,118750,0.04210526316,0.0253329145,0,0.4233751661,0.4233751661,0.01460758762,0
361090006001010,42.4752783,-76.4934553,6.2,129256,0.07067669173,0.04246947026,0,0.1426023557,0.1426023557,0.03641322376,0
361090019021032,42.3123202,-76.4250932,4.5,87429,0.04511278195,0.02715621175,0,0.0647065881,0.0647065881,0.02539902595,0
361090019012032,42.3491217,-76.3443558,7.7,89943,0.09323308271,0.05602688434,0,0.03310541131,0.03310541131,0.05417209129,0
361090003001004,42.4523996,-76.464148,68,-666666666,1,1,0,0.1284025069,0.1284025069,0.8715974931,0
361090006004013,42.4741198,-76.5055973,3.4,235052,0.02857142857,0.01714285714,0,0.1613417572,0.1613417572,0.01437699845,0
361090006002023,42.4566141,-76.4852012,19.4,113793,0.2691729323,0.1615764892,0,0.1558631428,0.1558631428,0.1363926698,0
361090023002080,42.5360105,-76.5413942,2.2,100688,0.01052631579,0.00639637946,0,0.09065158362,0.09065158362,0.005816537532,0
361090016001022,42.5199385,-76.6095094,3.2,69946,0.02556390977,0.01543737455,0,0.1420600856,0.1420600856,0.0132443398,0
361090016003056,42.4998248,-76.6076214,10.3,53654,0.1323308271,0.07950729668,0,0.1963930676,0.1963930676,0.06389261479,0
361090022002009,42.5802391,-76.3630361,8.8,78750,0.1097744361,0.0659584098,0,0.0143178754,0.0143178754,0.06501402551,0
361090011002040,42.3941046,-76.4685717,17.2,111804,0.2360902256,0.1417280581,0,0.1623030995,0.1623030995,0.118725155,0
361090017002011,42.4370554,-76.6826308,13.4,75528,0.1789473684,0.1074641017,0,0.3820911944,0.3820911944,0.06640301473,0
361090009001025,42.4530408,-76.5261705,14.7,52115,0.1984962406,0.1192074679,0,0.2425688226,0.2425688226,0.09029145275,0
361090005003009,42.472844,-76.4685215,8.6,77442,0.1067669173,0.06415468305,0,0.1145700986,0.1145700986,0.05680447468,0
361090016002021,42.5381909,-76.6641811,4.4,82500,0.04360902256,0.02625691247,0,0.09972152615,0.09972152615,0.02363853309,0
361090008002002,42.4433036,-76.4975661,12.5,66202,0.1654135338,0.09934939459,0,0.196465223,0.196465223,0.07983069363,0
361090022001032,42.5781681,-76.2972409,3.6,58821,0.03157894737,0.01905306975,0,0.008007619938,0.008007619938,0.01890050001,0
361090017003016,42.4025361,-76.6466239,6.1,106226,0.06917293233,0.04158102776,0,0.7247929118,0.7247929118,0.01144339357,0
361090020001012,42.4994106,-76.3011872,29.8,50086,0.4255639098,0.2554492863,0,0.01581636169,0.01581636169,0.251409008,0
361090022001024,42.6104998,-76.2870652,3.6,58821,0.03157894737,0.01905306975,0,0.005246401633,0.005246401633,0.0189531097,0
361090016003002,42.5460634,-76.6773725,10.3,53654,0.1323308271,0.07950729668,0,0.0846543792,0.0846543792,0.07277665584,0
361090002022004,42.4410246,-76.4932056,42,63234,0.6090225564,0.3655165883,0,0.1902559959,0.1902559959,0.2959748658,0
361090006003002,42.4552026,-76.4830802,48.6,48850,0.7082706767,0.4250740878,0,0.1541490796,0.1541490796,0.3595493085,0
361090003001013,42.4480138,-76.4593317,68,-666666666,1,1,0,0.1252356977,0.1252356977,0.8747643023,0
361090011002009,42.4265269,-76.4852386,17.2,111804,0.2360902256,0.1417280581,0,0.1878837272,0.1878837272,0.1150996623,0
361090008002014,42.4418401,-76.5029471,12.5,66202,0.1654135338,0.09934939459,0,0.2103749434,0.2103749434,0.07844877133,0
361090019012039,42.3485077,-76.3589164,7.7,89943,0.09323308271,0.05602688434,0,0.0391068162,0.0391068162,0.05383585127,0
361090023003008,42.6222074,-76.6251526,18.8,79973,0.2601503759,0.1561832402,0,0.02709154676,0.02709154676,0.1519519946,0
